Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by OCCP - 2 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default summation","Persons Place of Usual Residence"

"Counting","LGA (UR)","OCCP - 2 Digit Level","Count",
"Persons Place of Usual Residence","Bundaberg (R)","Office Managers and Program Administrators",661
"Persons Place of Usual Residence","Bundaberg (R)","Personal Assistants and Secretaries",252
"Persons Place of Usual Residence","Bundaberg (R)","General Clerical Workers",881
"Persons Place of Usual Residence","Bundaberg (R)","Inquiry Clerks and Receptionists",744
"Persons Place of Usual Residence","Bundaberg (R)","Numerical Clerks",788
"Persons Place of Usual Residence","Bundaberg (R)","Clerical and Office Support Workers",231
"Persons Place of Usual Residence","Bundaberg (R)","Other Clerical and Administrative Workers",429
"Persons Place of Usual Residence","Bundaberg (R)","Sales Workers, nfd",8
"Persons Place of Usual Residence","Bundaberg (R)","Sales Representatives and Agents",456
"Persons Place of Usual Residence","Bundaberg (R)","Sales Assistants and Salespersons",2638
"Persons Place of Usual Residence","Bundaberg (R)","Sales Support Workers",462
"Persons Place of Usual Residence","Bundaberg (R)","Machinery Operators and Drivers, nfd",54
"Persons Place of Usual Residence","Bundaberg (R)","Machine and Stationary Plant Operators",727
"Persons Place of Usual Residence","Bundaberg (R)","Mobile Plant Operators",693
"Persons Place of Usual Residence","Bundaberg (R)","Road and Rail Drivers",1232
"Persons Place of Usual Residence","Bundaberg (R)","Storepersons",175
"Persons Place of Usual Residence","Bundaberg (R)","Labourers, nfd",147
"Persons Place of Usual Residence","Bundaberg (R)","Cleaners and Laundry Workers",996
"Persons Place of Usual Residence","Bundaberg (R)","Construction and Mining Labourers",447
"Persons Place of Usual Residence","Bundaberg (R)","Factory Process Workers",836
"Persons Place of Usual Residence","Bundaberg (R)","Farm, Forestry and Garden Workers",1410
"Persons Place of Usual Residence","Bundaberg (R)","Food Preparation Assistants",545
"Persons Place of Usual Residence","Bundaberg (R)","Other Labourers",756
"Persons Place of Usual Residence","Bundaberg (R)","Sports and Personal Service Workers",337
"Persons Place of Usual Residence","Bundaberg (R)","Total",33453
"Persons Place of Usual Residence","Bulloo (S)","Managers, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Chief Executives, General Managers and Legislators",3
"Persons Place of Usual Residence","Bulloo (S)","Farmers and Farm Managers",35
"Persons Place of Usual Residence","Bulloo (S)","Specialist Managers",8
"Persons Place of Usual Residence","Bulloo (S)","Hospitality, Retail and Service Managers",19
"Persons Place of Usual Residence","Bulloo (S)","Professionals, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Arts and Media Professionals",0
"Persons Place of Usual Residence","Bulloo (S)","Business, Human Resource and Marketing Professionals",3
"Persons Place of Usual Residence","Bulloo (S)","Design, Engineering, Science and Transport Professionals",7
"Persons Place of Usual Residence","Bulloo (S)","Education Professionals",5
"Persons Place of Usual Residence","Bulloo (S)","Health Professionals",0
"Persons Place of Usual Residence","Bulloo (S)","ICT Professionals",0
"Persons Place of Usual Residence","Bulloo (S)","Legal, Social and Welfare Professionals",0
"Persons Place of Usual Residence","Bulloo (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Engineering, ICT and Science Technicians",3
"Persons Place of Usual Residence","Bulloo (S)","Automotive and Engineering Trades Workers",12
"Persons Place of Usual Residence","Bulloo (S)","Construction Trades Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Electrotechnology and Telecommunications Trades Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Food Trades Workers",5
"Persons Place of Usual Residence","Bulloo (S)","Skilled Animal and Horticultural Workers",4
"Persons Place of Usual Residence","Bulloo (S)","Other Technicians and Trades Workers",4
"Persons Place of Usual Residence","Bulloo (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Health and Welfare Support Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Carers and Aides",3
"Persons Place of Usual Residence","Bulloo (S)","Hospitality Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Protective Service Workers",3
"Persons Place of Usual Residence","Bulloo (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Office Managers and Program Administrators",4
"Persons Place of Usual Residence","Bulloo (S)","Personal Assistants and Secretaries",0
"Persons Place of Usual Residence","Bulloo (S)","General Clerical Workers",10
"Persons Place of Usual Residence","Bulloo (S)","Inquiry Clerks and Receptionists",0
"Persons Place of Usual Residence","Bulloo (S)","Numerical Clerks",7
"Persons Place of Usual Residence","Bulloo (S)","Clerical and Office Support Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Other Clerical and Administrative Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Sales Representatives and Agents",0
"Persons Place of Usual Residence","Bulloo (S)","Sales Assistants and Salespersons",9
"Persons Place of Usual Residence","Bulloo (S)","Sales Support Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Machine and Stationary Plant Operators",10
"Persons Place of Usual Residence","Bulloo (S)","Mobile Plant Operators",8
"Persons Place of Usual Residence","Bulloo (S)","Road and Rail Drivers",11
"Persons Place of Usual Residence","Bulloo (S)","Storepersons",0
"Persons Place of Usual Residence","Bulloo (S)","Labourers, nfd",0
"Persons Place of Usual Residence","Bulloo (S)","Cleaners and Laundry Workers",10
"Persons Place of Usual Residence","Bulloo (S)","Construction and Mining Labourers",10
"Persons Place of Usual Residence","Bulloo (S)","Factory Process Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Farm, Forestry and Garden Workers",20
"Persons Place of Usual Residence","Bulloo (S)","Food Preparation Assistants",0
"Persons Place of Usual Residence","Bulloo (S)","Other Labourers",0
"Persons Place of Usual Residence","Bulloo (S)","Sports and Personal Service Workers",0
"Persons Place of Usual Residence","Bulloo (S)","Total",209
"Persons Place of Usual Residence","Brisbane (C)","Managers, nfd",2440
"Persons Place of Usual Residence","Brisbane (C)","Chief Executives, General Managers and Legislators",7462
"Persons Place of Usual Residence","Brisbane (C)","Farmers and Farm Managers",494
"Persons Place of Usual Residence","Brisbane (C)","Specialist Managers",42353
"Persons Place of Usual Residence","Brisbane (C)","Hospitality, Retail and Service Managers",21745
"Persons Place of Usual Residence","Brisbane (C)","Professionals, nfd",3734
"Persons Place of Usual Residence","Brisbane (C)","Arts and Media Professionals",4805
"Persons Place of Usual Residence","Brisbane (C)","Business, Human Resource and Marketing Professionals",42236
"Persons Place of Usual Residence","Brisbane (C)","Design, Engineering, Science and Transport Professionals",26624
"Persons Place of Usual Residence","Brisbane (C)","Education Professionals",29115
"Persons Place of Usual Residence","Brisbane (C)","Health Professionals",35175
"Persons Place of Usual Residence","Brisbane (C)","ICT Professionals",14637
"Persons Place of Usual Residence","Brisbane (C)","Legal, Social and Welfare Professionals",14086
"Persons Place of Usual Residence","Brisbane (C)","Technicians and Trades Workers, nfd",724
"Persons Place of Usual Residence","Brisbane (C)","Engineering, ICT and Science Technicians",12264
"Persons Place of Usual Residence","Brisbane (C)","Automotive and Engineering Trades Workers",9123
"Persons Place of Usual Residence","Brisbane (C)","Construction Trades Workers",10963
"Persons Place of Usual Residence","Brisbane (C)","Electrotechnology and Telecommunications Trades Workers",8574
"Persons Place of Usual Residence","Brisbane (C)","Food Trades Workers",7982
"Persons Place of Usual Residence","Brisbane (C)","Skilled Animal and Horticultural Workers",3416
"Persons Place of Usual Residence","Brisbane (C)","Other Technicians and Trades Workers",7056
"Persons Place of Usual Residence","Brisbane (C)","Community and Personal Service Workers, nfd",28
"Persons Place of Usual Residence","Brisbane (C)","Health and Welfare Support Workers",5277
"Persons Place of Usual Residence","Brisbane (C)","Carers and Aides",20300
"Persons Place of Usual Residence","Brisbane (C)","Hospitality Workers",15152
"Persons Place of Usual Residence","Brisbane (C)","Protective Service Workers",7078
"Persons Place of Usual Residence","Brisbane (C)","Clerical and Administrative Workers, nfd",217
"Persons Place of Usual Residence","Brisbane (C)","Office Managers and Program Administrators",16163
"Persons Place of Usual Residence","Brisbane (C)","Personal Assistants and Secretaries",5564
"Persons Place of Usual Residence","Brisbane (C)","General Clerical Workers",14937
"Persons Place of Usual Residence","Brisbane (C)","Inquiry Clerks and Receptionists",13521
"Persons Place of Usual Residence","Brisbane (C)","Numerical Clerks",16410
"Persons Place of Usual Residence","Brisbane (C)","Clerical and Office Support Workers",3813
"Persons Place of Usual Residence","Brisbane (C)","Other Clerical and Administrative Workers",12582
"Persons Place of Usual Residence","Brisbane (C)","Sales Workers, nfd",149
"Persons Place of Usual Residence","Brisbane (C)","Sales Representatives and Agents",11440
"Persons Place of Usual Residence","Brisbane (C)","Sales Assistants and Salespersons",30895
"Persons Place of Usual Residence","Brisbane (C)","Sales Support Workers",7823
"Persons Place of Usual Residence","Brisbane (C)","Machinery Operators and Drivers, nfd",241
"Persons Place of Usual Residence","Brisbane (C)","Machine and Stationary Plant Operators",3962
"Persons Place of Usual Residence","Brisbane (C)","Mobile Plant Operators",3312
"Persons Place of Usual Residence","Brisbane (C)","Road and Rail Drivers",10636
"Persons Place of Usual Residence","Brisbane (C)","Storepersons",5277
"Persons Place of Usual Residence","Brisbane (C)","Labourers, nfd",989
"Persons Place of Usual Residence","Brisbane (C)","Cleaners and Laundry Workers",12028
"Persons Place of Usual Residence","Brisbane (C)","Construction and Mining Labourers",4273
"Persons Place of Usual Residence","Brisbane (C)","Factory Process Workers",7212
"Persons Place of Usual Residence","Brisbane (C)","Farm, Forestry and Garden Workers",1548
"Persons Place of Usual Residence","Brisbane (C)","Food Preparation Assistants",8268
"Persons Place of Usual Residence","Brisbane (C)","Other Labourers",7518
"Persons Place of Usual Residence","Brisbane (C)","Sports and Personal Service Workers",9952
"Persons Place of Usual Residence","Brisbane (C)","Total",561573
"Persons Place of Usual Residence","Boulia (S)","Managers, nfd",0
"Persons Place of Usual Residence","Boulia (S)","Chief Executives, General Managers and Legislators",5
"Persons Place of Usual Residence","Boulia (S)","Farmers and Farm Managers",34
"Persons Place of Usual Residence","Boulia (S)","Specialist Managers",9
"Persons Place of Usual Residence","Boulia (S)","Hospitality, Retail and Service Managers",4
"Persons Place of Usual Residence","Boulia (S)","Professionals, nfd",0
"Persons Place of Usual Residence","Boulia (S)","Arts and Media Professionals",0
"Persons Place of Usual Residence","Boulia (S)","Business, Human Resource and Marketing Professionals",0
"Persons Place of Usual Residence","Boulia (S)","Design, Engineering, Science and Transport Professionals",0
"Persons Place of Usual Residence","Boulia (S)","Education Professionals",10
"Persons Place of Usual Residence","Boulia (S)","Health Professionals",0
"Persons Place of Usual Residence","Boulia (S)","ICT Professionals",0
"Persons Place of Usual Residence","Boulia (S)","Legal, Social and Welfare Professionals",4
"Persons Place of Usual Residence","Boulia (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Boulia (S)","Engineering, ICT and Science Technicians",0
"Persons Place of Usual Residence","Boulia (S)","Automotive and Engineering Trades Workers",4
"Persons Place of Usual Residence","Boulia (S)","Construction Trades Workers",4
"Persons Place of Usual Residence","Boulia (S)","Electrotechnology and Telecommunications Trades Workers",0
